,elite_avg,env,evals,max,mean,median
356,197.0,AmidarDeterministic-v4,241034102.0,197.0,78.666,116.0
357,197.0,AmidarDeterministic-v4,241727570.0,197.0,78.139,116.0
358,197.0,AmidarDeterministic-v4,242425824.0,197.0,78.534,116.0
359,197.0,AmidarDeterministic-v4,243122927.0,197.0,77.986,116.0
360,197.0,AmidarDeterministic-v4,243820690.0,197.0,78.198,116.5
361,197.0,AmidarDeterministic-v4,244519332.0,197.0,78.222,117.0
362,197.0,AmidarDeterministic-v4,245215959.0,197.0,78.075,117.0
363,197.0,AmidarDeterministic-v4,245916786.0,197.0,78.07,117.0
364,197.0,AmidarDeterministic-v4,246615477.0,197.0,78.389,117.0
365,197.0,AmidarDeterministic-v4,247314689.0,197.0,78.228,117.0
366,197.0,AmidarDeterministic-v4,248013951.0,197.0,78.562,117.0
367,197.0,AmidarDeterministic-v4,248713698.0,197.0,78.909,117.0
368,197.0,AmidarDeterministic-v4,249412900.0,197.0,78.392,117.0
369,197.0,AmidarDeterministic-v4,250113596.0,197.0,79.381,118.0
370,197.0,AmidarDeterministic-v4,250813604.0,197.0,79.328,118.0
371,197.0,AmidarDeterministic-v4,251512085.0,197.0,79.79,118.0
372,197.0,AmidarDeterministic-v4,252210890.0,197.0,79.412,118.0
373,197.0,AmidarDeterministic-v4,252907836.0,197.0,79.253,119.0
